project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2006905,CT-GMCJ 01_2023,98456195-892d-49c7-8125-10825844e6e5,DCIM0052.JPG,gs://145625598251_2006905_123_grupo_de_monitoreo_j__main/deployment/2265862/prod/directUpload/98456195-892d-49c7-8125-10825844e6e5.JPG,0,Grupo de Monitoreo Comunitario  JAGUARUNDI,07843615-e1fc-49d8-9821-fd1d7ff2e773,Mammalia,Cingulata,Dasypodidae,Dasypus,novemcinctus,Nine-banded Armadillo,,2023-11-16 22:48:42,1,,,,,,,false,,,CC-BY-NC
2006905,CT-GMCJ 01_2023,6e45359e-fb28-4f50-a154-c4a62851acfa,DCIM0051.JPG,gs://145625598251_2006905_123_grupo_de_monitoreo_j__main/deployment/2265862/prod/directUpload/6e45359e-fb28-4f50-a154-c4a62851acfa.JPG,0,Grupo de Monitoreo Comunitario  JAGUARUNDI,07843615-e1fc-49d8-9821-fd1d7ff2e773,Mammalia,Cingulata,Dasypodidae,Dasypus,novemcinctus,Nine-banded Armadillo,,2023-11-16 22:48:41,1,,,,,,,false,,,CC-BY-NC
2006905,CT-GMCJ 08_2023,a66c6b3c-ba71-457f-a19e-ecedf1702489,IMAG0114.JPG,gs://145625598251_2006905_123_grupo_de_monitoreo_j__main/deployment/2265886/prod/directUpload/a66c6b3c-ba71-457f-a19e-ecedf1702489.JPG,0,Grupo de Monitoreo Comunitario  JAGUARUNDI,3d80f1d6-b1df-4966-9ff4-94053c7a902a,Mammalia,Carnivora,Canidae,Canis,familiaris,Domestic Dog,,2023-10-19 15:04:51,1,,,,,,,false,,,CC-BY-NC
2006905,CT-GMCJ 08_2023,384d3f19-d3be-4d6e-9567-c4bdb3503ddb,IMAG0117.JPG,gs://145625598251_2006905_123_grupo_de_monitoreo_j__main/deployment/2265886/prod/directUpload/384d3f19-d3be-4d6e-9567-c4bdb3503ddb.JPG,0,Grupo de Monitoreo Comunitario  JAGUARUNDI,3d80f1d6-b1df-4966-9ff4-94053c7a902a,Mammalia,Carnivora,Canidae,Canis,familiaris,Domestic Dog,,2023-10-19 15:05:02,1,,,,,,,false,,,CC-BY-NC
2006905,CT-GMCJ 04_2023,a07e36a2-4c97-47fb-b963-212c5b0702af,IMAG0154.JPG,gs://145625598251_2006905_123_grupo_de_monitoreo_j__main/deployment/2265885/prod/directUpload/a07e36a2-4c97-47fb-b963-212c5b0702af.JPG,0,Grupo de Monitoreo Comunitario  JAGUARUNDI,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2023-10-25 23:05:05,2,,,,,,,false,,,CC-BY-NC
2006905,CT-GMCJ 04_2023,2a406168-8ca5-4fab-b909-061216efcf1e,IMAG0155.JPG,gs://145625598251_2006905_123_grupo_de_monitoreo_j__main/deployment/2265885/prod/directUpload/2a406168-8ca5-4fab-b909-061216efcf1e.JPG,0,Grupo de Monitoreo Comunitario  JAGUARUNDI,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2023-10-25 23:05:09,2,,,,,,,false,,,CC-BY-NC
2006905,CT-GMCJ 04_2023,cf5dcc93-9c7d-4399-a1c1-ad1467d72b18,IMAG0156.JPG,gs://145625598251_2006905_123_grupo_de_monitoreo_j__main/deployment/2265885/prod/directUpload/cf5dcc93-9c7d-4399-a1c1-ad1467d72b18.JPG,0,Grupo de Monitoreo Comunitario  JAGUARUNDI,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2023-10-25 23:05:11,2,,,,,,,false,,,CC-BY-NC
2006905,CT-GMCJ 04_2023,af70999e-f02c-44f9-a278-c123e02065a6,IMAG0161.JPG,gs://145625598251_2006905_123_grupo_de_monitoreo_j__main/deployment/2265885/prod/directUpload/af70999e-f02c-44f9-a278-c123e02065a6.JPG,0,Grupo de Monitoreo Comunitario  JAGUARUNDI,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2023-10-25 23:05:28,1,,,,,,,false,,,CC-BY-NC
2006905,CT-GMCJ 04_2023,1eca6fea-e1d9-4813-951d-7ff9e8278279,IMAG0152.JPG,gs://145625598251_2006905_123_grupo_de_monitoreo_j__main/deployment/2265885/prod/directUpload/1eca6fea-e1d9-4813-951d-7ff9e8278279.JPG,0,Grupo de Monitoreo Comunitario  JAGUARUNDI,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2023-10-25 23:05:03,1,,,,,,,false,,,CC-BY-NC
2006905,CT-GMCJ 08_2023,67ec6b5e-405a-45a5-a526-1ce3086888a4,IMAG0069.JPG,gs://145625598251_2006905_123_grupo_de_monitoreo_j__main/deployment/2265886/prod/directUpload/67ec6b5e-405a-45a5-a526-1ce3086888a4.JPG,0,Grupo de Monitoreo Comunitario  JAGUARUNDI,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2023-10-16 19:19:58,1,,,,,,,false,,,CC-BY-NC
