project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2006901,DCT_Grupo Interpretes Ambientales Miraflores_IAM1,a5396308-7110-4615-8226-4909af1a4bad,10240245.JPG,gs://145625598251_2006901_213_dct_grupo_interprete__main/deployment/2265857/prod/directUpload/a5396308-7110-4615-8226-4909af1a4bad.JPG,0,Interpretes Ambientales  Miraflores,90d950db-2106-4bd9-a4c1-777604c3eada,Mammalia,Rodentia,,,,Rodent,,2023-10-24 17:00:25,1,,,,,,,false,,,CC-BY-NC
2006901,DCT_Grupo Interpretes Ambientales Miraflores_IAM1,22ee1e07-a6e0-43b5-bc93-a1520f9d7165,10240246.JPG,gs://145625598251_2006901_213_dct_grupo_interprete__main/deployment/2265857/prod/directUpload/22ee1e07-a6e0-43b5-bc93-a1520f9d7165.JPG,0,Interpretes Ambientales  Miraflores,90d950db-2106-4bd9-a4c1-777604c3eada,Mammalia,Rodentia,,,,Rodent,,2023-10-24 17:00:25,1,,,,,,,false,,,CC-BY-NC
2006901,DCT_Grupo Interpretes Ambientales Miraflores_IAM1,22ee1e07-a6e0-43b5-bc93-a1520f9d7165,10240246.JPG,gs://145625598251_2006901_213_dct_grupo_interprete__main/deployment/2265857/prod/directUpload/22ee1e07-a6e0-43b5-bc93-a1520f9d7165.JPG,0,Interpretes Ambientales  Miraflores,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2023-10-24 17:00:25,1,,,,,,,false,,,CC-BY-NC
2006901,DCT_Grupo Interpretes Ambientales Miraflores_IAM1,88381dc6-7f24-4d2b-a6dc-11857bb3e786,10240247.JPG,gs://145625598251_2006901_213_dct_grupo_interprete__main/deployment/2265857/prod/directUpload/88381dc6-7f24-4d2b-a6dc-11857bb3e786.JPG,0,Interpretes Ambientales  Miraflores,90d950db-2106-4bd9-a4c1-777604c3eada,Mammalia,Rodentia,,,,Rodent,,2023-10-24 17:00:26,1,,,,,,,false,,,CC-BY-NC
2006901,DCT_Grupo Interpretes Ambientales Miraflores_IAM1,71bb090c-b849-469f-bc1a-0a5a2b0be304,10260253.JPG,gs://145625598251_2006901_213_dct_grupo_interprete__main/deployment/2265857/prod/directUpload/71bb090c-b849-469f-bc1a-0a5a2b0be304.JPG,0,Interpretes Ambientales  Miraflores,6d0d096e-79b8-4fbe-90e1-044e41e24c2c,Mammalia,Carnivora,Mustelidae,Eira,barbara,Tayra,,2023-10-26 04:13:03,1,,,,,,,true,,,CC-BY-NC
2006901,DCT_Grupo Interpretes Ambientales Miraflores_IAM1,2a7821cd-5381-4e59-80f1-a79dc4527db1,10260254.JPG,gs://145625598251_2006901_213_dct_grupo_interprete__main/deployment/2265857/prod/directUpload/2a7821cd-5381-4e59-80f1-a79dc4527db1.JPG,0,Interpretes Ambientales  Miraflores,6d0d096e-79b8-4fbe-90e1-044e41e24c2c,Mammalia,Carnivora,Mustelidae,Eira,barbara,Tayra,,2023-10-26 04:13:04,1,,,,,,,false,,,CC-BY-NC
2006901,DCT_Grupo Interpretes Ambientales Miraflores_IAM1,2a7821cd-5381-4e59-80f1-a79dc4527db1,10260254.JPG,gs://145625598251_2006901_213_dct_grupo_interprete__main/deployment/2265857/prod/directUpload/2a7821cd-5381-4e59-80f1-a79dc4527db1.JPG,0,Interpretes Ambientales  Miraflores,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2023-10-26 04:13:04,1,,,,,,,false,,,CC-BY-NC
2006901,DCT_Grupo Interpretes Ambientales Miraflores_IAM1,fa3db239-e866-4a7a-907c-468e468276cd,10260257.JPG,gs://145625598251_2006901_213_dct_grupo_interprete__main/deployment/2265857/prod/directUpload/fa3db239-e866-4a7a-907c-468e468276cd.JPG,0,Interpretes Ambientales  Miraflores,90d950db-2106-4bd9-a4c1-777604c3eada,Mammalia,Rodentia,,,,Rodent,,2023-10-26 17:01:04,1,,,,,,,false,,,CC-BY-NC
2006901,DCT_Grupo Interpretes Ambientales Miraflores_IAM1,d164c22e-897a-401a-ab9f-6b2190f2d903,10270261.JPG,gs://145625598251_2006901_213_dct_grupo_interprete__main/deployment/2265857/prod/directUpload/d164c22e-897a-401a-ab9f-6b2190f2d903.JPG,0,Interpretes Ambientales  Miraflores,90d950db-2106-4bd9-a4c1-777604c3eada,Mammalia,Rodentia,,,,Rodent,,2023-10-27 06:23:57,1,,,,,,,false,,,CC-BY-NC
2006901,DCT_Grupo Interpretes Ambientales Miraflores_IAM1,6388c520-dfd2-4ead-8350-f3af98b5dada,11050319.JPG,gs://145625598251_2006901_213_dct_grupo_interprete__main/deployment/2265857/prod/directUpload/6388c520-dfd2-4ead-8350-f3af98b5dada.JPG,0,Interpretes Ambientales  Miraflores,90d950db-2106-4bd9-a4c1-777604c3eada,Mammalia,Rodentia,,,,Rodent,,2023-11-05 09:36:36,1,,,,,,,false,,,CC-BY-NC
