project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2004667,DCT_Cerrejon_C1_2022,364185ee-837d-47fb-b439-803df2d2f2e2,10050015 VENADA (LOS COCOS)_018.jpg,gs://145625598251_2004667_115_dct_cerrejon__main/deployment/2202544/prod/directUpload/364185ee-837d-47fb-b439-803df2d2f2e2.jpg,0,Diana Cuevas,0dba69b2-dfd7-48af-8e64-e576cbda74c3,Mammalia,Cetartiodactyla,Cervidae,Mazama,americana,Red Brocket,,2022-10-05 10:56:25,1,,,,,,,false,,,CC0
2004667,DCT_Cerrejon_C1_2022,93679492-ca15-491e-8acc-080205b80689,10110005 TINAMU (LOS COCOS)_007.jpg,gs://145625598251_2004667_115_dct_cerrejon__main/deployment/2202544/prod/directUpload/93679492-ca15-491e-8acc-080205b80689.jpg,0,Diana Cuevas,37d222d9-b686-4d3a-af74-efaa91edda16,Aves,Struthioniformes,Tinamidae,Crypturellus,erythropus,Red-legged Tinamou,,2022-10-11 11:37:46,1,,,,,,,false,,,CC0
2004667,DCT_Cerrejon_C1_2022,2a15dc83-50d6-4d29-9f79-cfb339bd7033,10120009 ZORRA PATONA (LOS COCOS)_002.jpg,gs://145625598251_2004667_115_dct_cerrejon__main/deployment/2202544/prod/directUpload/2a15dc83-50d6-4d29-9f79-cfb339bd7033.jpg,0,Diana Cuevas,c56031a6-f8ce-4929-b6eb-b5253d4e1cdc,Mammalia,Carnivora,Procyonidae,Procyon,cancrivorus,Crab-eating Raccoon,,2022-10-12 19:24:33,1,,,,,,,false,,,CC0
2004667,DCT_Cerrejon_C1_2022,6490b009-4188-4a4d-b482-504dc4a01c41,10240039 ZORRA BAYA (LOS COCOS)_004.jpg,gs://145625598251_2004667_115_dct_cerrejon__main/deployment/2202544/prod/directUpload/6490b009-4188-4a4d-b482-504dc4a01c41.jpg,0,Diana Cuevas,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2022-10-24 03:31:22,1,,,,,,,false,,,CC0
2004667,DCT_Cerrejon_C1_2022,978e6e46-35cd-4c41-a67d-43083116a393,10240043 GUACHARACAS_003.jpg,gs://145625598251_2004667_115_dct_cerrejon__main/deployment/2202544/prod/directUpload/978e6e46-35cd-4c41-a67d-43083116a393.jpg,0,Diana Cuevas,f4ee8e74-6101-4f02-8768-9efdd0db1755,Aves,Galliformes,Cracidae,Ortalis,ruficauda,Rufous-vented Chachalaca,,2022-10-24 14:47:25,1,,,,,,,false,,,CC0
2004667,DCT_Cerrejon_C1_2022,3fd10cdf-8e28-4057-8694-b6989d9d1982,10160012 NEQUE (LOS COCOS)_001.jpg,gs://145625598251_2004667_115_dct_cerrejon__main/deployment/2202544/prod/directUpload/3fd10cdf-8e28-4057-8694-b6989d9d1982.jpg,0,Diana Cuevas,527c9d88-4d7d-4406-add9-c0a823697926,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata,Central American Agouti,,2022-10-16 10:59:14,1,,,,,,,false,,,CC0
2004667,DCT_Cerrejon_C1_2022,626b5ab7-35c9-40ef-9e40-4fac8933c54c,10310003 NEQUE_030.jpg,gs://145625598251_2004667_115_dct_cerrejon__main/deployment/2202544/prod/directUpload/626b5ab7-35c9-40ef-9e40-4fac8933c54c.jpg,0,Diana Cuevas,527c9d88-4d7d-4406-add9-c0a823697926,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata,Central American Agouti,,2022-10-31 16:17:35,1,,,,,,,false,,,CC0
2004667,DCT_Cerrejon_C2_2022,be691b7e-da8e-4dc1-8837-e3d0f9070fb4,IMG_0026 CONEJO_006.jpg,gs://145625598251_2004667_115_dct_cerrejon__main/deployment/2202546/prod/directUpload/be691b7e-da8e-4dc1-8837-e3d0f9070fb4.jpg,0,Diana Cuevas,667a4650-a141-4c4e-844e-58cdeaeb4ae1,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,,2022-10-08 03:19:32,1,,,,,,,false,,,CC0
2004667,DCT_Cerrejon_C2_2022,8b82a8e9-989f-460a-af18-d1036950bac5,IMG_0027 NEQUE (LOS COCOS)_204.jpg,gs://145625598251_2004667_115_dct_cerrejon__main/deployment/2202546/prod/directUpload/8b82a8e9-989f-460a-af18-d1036950bac5.jpg,0,Diana Cuevas,527c9d88-4d7d-4406-add9-c0a823697926,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata,Central American Agouti,,2022-10-08 08:10:33,1,,,,,,,false,,,CC0
2004667,DCT_Cerrejon_C2_2022,893b8e2e-83e2-40d4-b6dd-b2bf02d7416d,IMG_0031 TINAMU_004.jpg,gs://145625598251_2004667_115_dct_cerrejon__main/deployment/2202546/prod/directUpload/893b8e2e-83e2-40d4-b6dd-b2bf02d7416d.jpg,0,Diana Cuevas,37d222d9-b686-4d3a-af74-efaa91edda16,Aves,Struthioniformes,Tinamidae,Crypturellus,erythropus,Red-legged Tinamou,,2022-10-10 13:32:47,1,,,,,,,false,,,CC0
