project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2006904,CT-GMCR 01_2023,c010e67a-f54c-4518-a7fd-fa875d10e3dc,IMAG0015.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265860/prod/directUpload/c010e67a-f54c-4518-a7fd-fa875d10e3dc.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2023-10-12 07:00:18,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 03_2023,0d1b4e24-32f4-4b8f-a02d-3e5e0412d744,IMAG0013.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265874/prod/directUpload/0d1b4e24-32f4-4b8f-a02d-3e5e0412d744.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,6d0bbf09-3e44-4ead-9b18-795cad5268e7,Mammalia,Cetartiodactyla,Cervidae,Mazama,rufina,Dwarf Red Brocket,,2023-10-20 22:16:49,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 04_2023,6b8d5ae7-ddd8-4e5c-a519-177f07fad823,IMAG0069.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265876/prod/directUpload/6b8d5ae7-ddd8-4e5c-a519-177f07fad823.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,6d0bbf09-3e44-4ead-9b18-795cad5268e7,Mammalia,Cetartiodactyla,Cervidae,Mazama,rufina,Dwarf Red Brocket,,2023-10-30 15:09:55,1,,,,,,,true,,,CC-BY-NC
2006904,CT-GMCR 01_2023,b6f80b84-2f79-4308-990e-297d279978a4,IMAG0007.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265860/prod/directUpload/b6f80b84-2f79-4308-990e-297d279978a4.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-10 03:09:14,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 02_2023,6095f4c4-854a-4782-aef5-dbf2aca41936,IMAG0215.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/6095f4c4-854a-4782-aef5-dbf2aca41936.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-10 02:55:22,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 02_2023,6ed905c5-9552-472f-a470-bd91a96dbc01,IMAG0216.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/6ed905c5-9552-472f-a470-bd91a96dbc01.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-10 02:55:23,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 02_2023,9565382a-733e-4a17-8095-f10bc23cd054,IMAG0217.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/9565382a-733e-4a17-8095-f10bc23cd054.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-10 02:55:25,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 02_2023,6deea19e-5e45-436b-abff-1be0e074819c,IMAG0020.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/6deea19e-5e45-436b-abff-1be0e074819c.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-04 09:03:45,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 02_2023,42232648-947d-4365-a1c2-263262cd59b4,IMAG0021.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/42232648-947d-4365-a1c2-263262cd59b4.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-04 09:03:47,1,,,,,,,true,,,CC-BY-NC
2006904,CT-GMCR 02_2023,d2073478-61bc-4807-90d2-f9484c3aa316,IMAG0022.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/d2073478-61bc-4807-90d2-f9484c3aa316.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-04 09:03:48,1,,,,,,,true,,,CC-BY-NC
2006904,CT-GMCR 02_2023,1cbceb91-029e-4a86-a778-6195e1a3a279,IMAG0023.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/1cbceb91-029e-4a86-a778-6195e1a3a279.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-04 09:03:51,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 02_2023,7c7a3032-4228-46aa-86a4-f81fdd2e5fd9,IMAG0068.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/7c7a3032-4228-46aa-86a4-f81fdd2e5fd9.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-10 00:26:10,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 02_2023,4a166046-1b26-4cda-b415-91c5e6f9e61f,IMAG0069.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/4a166046-1b26-4cda-b415-91c5e6f9e61f.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-10 00:26:11,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 02_2023,7d564aab-2d00-427a-b04d-19bfbd38b748,IMAG0070.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/7d564aab-2d00-427a-b04d-19bfbd38b748.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-10 00:26:12,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 02_2023,e0c1355e-d24b-46f3-b789-4579ef632c38,IMAG0074.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/e0c1355e-d24b-46f3-b789-4579ef632c38.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-10 00:26:35,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 02_2023,28997f28-0cf4-4e6e-99b0-6c6909779aea,IMAG0075.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/28997f28-0cf4-4e6e-99b0-6c6909779aea.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-10 00:26:37,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 02_2023,75275a7e-ff76-4d9b-b6a0-f9bfc7137ef6,IMAG0076.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/75275a7e-ff76-4d9b-b6a0-f9bfc7137ef6.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-10 00:26:38,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 02_2023,f278d1e0-925d-4215-82c4-f12cf2c2adff,IMAG0077.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/f278d1e0-925d-4215-82c4-f12cf2c2adff.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-10 00:26:41,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 02_2023,1f25f855-fb8b-4cd8-b4be-10344647a835,IMAG0079.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/1f25f855-fb8b-4cd8-b4be-10344647a835.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-10 00:26:44,1,,,,,,,false,,,CC-BY-NC
2006904,CT-GMCR 02_2023,8674b091-d7bb-49b8-beda-2f307ca23181,IMAG0080.JPG,gs://145625598251_2006904_559_grupo_renacer_de_la__main/deployment/2265872/prod/directUpload/8674b091-d7bb-49b8-beda-2f307ca23181.JPG,0,Grupo de Monitoreo Comunitario Renacer de la Montaña,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2023-10-10 00:26:48,1,,,,,,,false,,,CC-BY-NC
