project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2006807,DCT,ca95b18d-1cdd-4b7f-8674-892c1512e7f2,DCIM0001.JPG,gs://145625598251_2006807_160_dct_nativebiodiverso__main/deployment/2262015/prod/directUpload/ca95b18d-1cdd-4b7f-8674-892c1512e7f2.JPG,0,Nicolas Steven Echeverri Aguirre,28107db5-96c0-4464-aa33-656d86e00fe1,Aves,Passeriformes,Grallariidae,Grallaria,ruficapilla,Chestnut-crowned Antpitta,,2023-09-29 18:11:39,1,,,,,,,false,,,CC-BY-NC
2006807,DCT,4db06731-dc30-4e18-8c79-94780c129a5d,DCIM0005.JPG,gs://145625598251_2006807_160_dct_nativebiodiverso__main/deployment/2262015/prod/directUpload/4db06731-dc30-4e18-8c79-94780c129a5d.JPG,0,Nicolas Steven Echeverri Aguirre,28107db5-96c0-4464-aa33-656d86e00fe1,Aves,Passeriformes,Grallariidae,Grallaria,ruficapilla,Chestnut-crowned Antpitta,,2023-09-29 18:11:41,1,,,,,,,false,,,CC-BY-NC
2006807,DCT,305fa8b0-129a-46d2-a209-daddd8bc5cde,DCIM0016.JPG,gs://145625598251_2006807_160_dct_nativebiodiverso__main/deployment/2262015/prod/directUpload/305fa8b0-129a-46d2-a209-daddd8bc5cde.JPG,0,Nicolas Steven Echeverri Aguirre,d25e1a04-601b-46cf-9238-bbb885e88223,Aves,Coraciiformes,Momotidae,Momotus,aequatorialis,Highland Motmot,,2023-09-30 08:11:18,1,,,,,,,false,,,CC-BY-NC
2006807,DCT,0b32f2be-d3cd-4abf-9c16-060458fc1d47,DCIM0049.JPG,gs://145625598251_2006807_160_dct_nativebiodiverso__main/deployment/2262015/prod/directUpload/0b32f2be-d3cd-4abf-9c16-060458fc1d47.JPG,0,Nicolas Steven Echeverri Aguirre,d25e1a04-601b-46cf-9238-bbb885e88223,Aves,Coraciiformes,Momotidae,Momotus,aequatorialis,Highland Motmot,,2023-10-01 07:58:06,1,,,,,,,false,,,CC-BY-NC
2006807,DCT,07b0ad98-dfe4-41db-8136-7d22a7817832,DCIM0050.JPG,gs://145625598251_2006807_160_dct_nativebiodiverso__main/deployment/2262015/prod/directUpload/07b0ad98-dfe4-41db-8136-7d22a7817832.JPG,0,Nicolas Steven Echeverri Aguirre,d25e1a04-601b-46cf-9238-bbb885e88223,Aves,Coraciiformes,Momotidae,Momotus,aequatorialis,Highland Motmot,,2023-10-01 07:58:07,1,,,,,,,false,,,CC-BY-NC
2006807,DCT,264aa4da-9834-4d18-b59f-590cdfc83ea6,DCIM0051.JPG,gs://145625598251_2006807_160_dct_nativebiodiverso__main/deployment/2262015/prod/directUpload/264aa4da-9834-4d18-b59f-590cdfc83ea6.JPG,0,Nicolas Steven Echeverri Aguirre,d25e1a04-601b-46cf-9238-bbb885e88223,Aves,Coraciiformes,Momotidae,Momotus,aequatorialis,Highland Motmot,,2023-10-01 07:58:08,1,,,,,,,false,,,CC-BY-NC
2006807,DCT,1f616cb7-cb6a-4677-b549-b04b8d63bac9,DCIM0053.JPG,gs://145625598251_2006807_160_dct_nativebiodiverso__main/deployment/2262015/prod/directUpload/1f616cb7-cb6a-4677-b549-b04b8d63bac9.JPG,0,Nicolas Steven Echeverri Aguirre,d25e1a04-601b-46cf-9238-bbb885e88223,Aves,Coraciiformes,Momotidae,Momotus,aequatorialis,Highland Motmot,,2023-10-01 07:58:10,1,,,,,,,false,,,CC-BY-NC
2006807,DCT,e08e8af6-f96c-4cd7-a724-38a3012b007e,DCIM0066.JPG,gs://145625598251_2006807_160_dct_nativebiodiverso__main/deployment/2262015/prod/directUpload/e08e8af6-f96c-4cd7-a724-38a3012b007e.JPG,0,Nicolas Steven Echeverri Aguirre,82100cd8-7707-4025-857a-03fc5d3f75c2,Aves,Galliformes,Odontophoridae,Odontophorus,hyperythrus,Chestnut Wood-quail,,2023-10-01 13:37:01,1,,,,,,,false,,,CC-BY-NC
2006807,DCT,574c086e-a980-43a4-a198-dffeb2548bf8,DCIM0067.JPG,gs://145625598251_2006807_160_dct_nativebiodiverso__main/deployment/2262015/prod/directUpload/574c086e-a980-43a4-a198-dffeb2548bf8.JPG,0,Nicolas Steven Echeverri Aguirre,82100cd8-7707-4025-857a-03fc5d3f75c2,Aves,Galliformes,Odontophoridae,Odontophorus,hyperythrus,Chestnut Wood-quail,,2023-10-01 13:37:02,1,,,,,,,false,,,CC-BY-NC
2006807,DCT,8c05f83a-1285-4792-a6bb-cb8ec7003e5d,DCIM0068.JPG,gs://145625598251_2006807_160_dct_nativebiodiverso__main/deployment/2262015/prod/directUpload/8c05f83a-1285-4792-a6bb-cb8ec7003e5d.JPG,0,Nicolas Steven Echeverri Aguirre,82100cd8-7707-4025-857a-03fc5d3f75c2,Aves,Galliformes,Odontophoridae,Odontophorus,hyperythrus,Chestnut Wood-quail,,2023-10-01 13:37:02,1,,,,,,,false,,,CC-BY-NC
