project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2003751,DCT_ReservaNaturalElAmparoZocrateas_2022_C4,1df8aae9-4ba6-43fa-9577-db12f02c51dd,IMG_0214.JPG,gs://437283855702_2003751_587_dct_reservanaturalel__main/deployment/2194724/82696e1e-62d2-4d23-b84c-6a97ef1cf7fd.JPG,0,Juan David Gutiérrez,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2022-10-17 09:49:27,1,adult,,,,,,false,,,CC-BY-NC
2003751,DCT_ReservaNaturalElAmparoZocrateas_2022_C4,048ba34a-bd75-4a91-8433-75f96712de46,IMG_0215.JPG,gs://437283855702_2003751_587_dct_reservanaturalel__main/deployment/2194724/a813c49c-134b-4e58-9a43-531bf9bcacd3.JPG,0,Juan David Gutiérrez,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2022-10-17 09:49:27,1,adult,,,,,,false,,,CC-BY-NC
2003751,DCT_ReservaNaturalElAmparoZocrateas_2022_C4,55c00b85-961b-400a-a3ab-7f2e68211f5a,IMG_0216.JPG,gs://437283855702_2003751_587_dct_reservanaturalel__main/deployment/2194724/8c93091b-4485-464a-9871-60144c898d47.JPG,0,Juan David Gutiérrez,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2022-10-17 09:49:28,1,adult,,,,,,false,,,CC-BY-NC
2003751,DCT_ReservaNaturalElAmparoZocrateas_2022_C4,40aeeccf-8d30-4510-9147-22bb0bd351d3,IMG_0217.JPG,gs://437283855702_2003751_587_dct_reservanaturalel__main/deployment/2194724/f737ee84-145d-4a1d-bfa4-28337cdb3c55.JPG,0,Juan David Gutiérrez,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2022-10-17 09:49:28,1,adult,,,,,,false,,,CC-BY-NC
2003751,DCT_ReservaNaturalElAmparoZocrateas_2022_C4,940da175-383c-4594-934a-be0616f734fe,IMG_0218.JPG,gs://437283855702_2003751_587_dct_reservanaturalel__main/deployment/2194724/27c03921-7223-4016-898c-449983354bc6.JPG,0,Juan David Gutiérrez,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2022-10-17 09:49:29,1,adult,,,,,,false,,,CC-BY-NC
2003751,DCT_ReservaNaturalElAmparoZocrateas_2022_C4,0b4a23aa-00d1-4dc7-b957-41c62565e7e6,IMG_0219.JPG,gs://437283855702_2003751_587_dct_reservanaturalel__main/deployment/2194724/f4e1c106-fdea-48b7-8276-e8c7d2f269c4.JPG,0,Juan David Gutiérrez,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2022-10-17 09:49:29,1,adult,,,,,,false,,,CC-BY-NC
2003751,DCT_ReservaNaturalElAmparoZocrateas_2022_C4,2e104c8f-856f-4510-b94b-ac34208436c2,IMG_0220.JPG,gs://437283855702_2003751_587_dct_reservanaturalel__main/deployment/2194724/41458c23-234f-4838-a256-86d0fcd9f84f.JPG,0,Juan David Gutiérrez,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2022-10-17 09:49:30,1,adult,,,,,,false,,,CC-BY-NC
2003751,DCT_ReservaNaturalElAmparoZocrateas_2022_C4,637274ae-babd-444d-84ad-28855ada27d3,IMG_0221.JPG,gs://437283855702_2003751_587_dct_reservanaturalel__main/deployment/2194724/d15036be-557d-4565-a43d-19d7f2d8b8a2.JPG,0,Juan David Gutiérrez,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2022-10-17 09:49:30,1,adult,,,,,,false,,,CC-BY-NC
2003751,DCT_ReservaNaturalElAmparoZocrateas_2022_C4,c4578309-5286-49c6-8987-1bdbe4e02fd5,IMG_0222.JPG,gs://437283855702_2003751_587_dct_reservanaturalel__main/deployment/2194724/0d67a256-6ca3-4a7c-b2d6-f7c7d651b724.JPG,0,Juan David Gutiérrez,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2022-10-17 09:49:30,1,adult,,,,,,false,,,CC-BY-NC
2003751,DCT_ReservaNaturalElAmparoZocrateas_2022_C4,a1e41736-2f41-4afa-8a94-be6f1c116ac5,IMG_0272.JPG,gs://437283855702_2003751_587_dct_reservanaturalel__main/deployment/2194724/76ba3352-fce7-4210-a33d-2778836585f3.JPG,0,Juan David Gutiérrez,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2022-10-17 10:08:46,1,adult,,,,,,false,,,CC-BY-NC
